지역코드,계약년도,계약월,거래유형,법정동,단지명,전용면적,거래금액
11410,2023,8,중개거래,홍제동,인왕산어울림,119.82,"102,000"
11410,2023,8,중개거래,북아현동,e편한세상신촌4단지,84.82,"165,500"
11410,2023,8,중개거래,홍제동,성원,41.5,"44,750"
11410,2023,8,중개거래,남가좌동,DMC센트레빌,59.95,"85,500"
11410,2023,8,중개거래,홍은동,북한산두산위브,84.98,"83,000"
11410,2023,8,중개거래,북가좌동,DMC아이파크,84.95,"95,000"
11410,2023,8,중개거래,냉천동,돈의문센트레빌,114.98,"160,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이1단지,84.974,"126,500"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"114,000"
11410,2023,8,중개거래,충정로3가,우리유앤미,84.73,"97,000"
11410,2023,8,중개거래,북아현동,두산,59.96,"80,000"
11410,2023,8,중개거래,북아현동,신촌푸르지오,59.993,"119,500"
11410,2023,8,중개거래,충정로3가,충정리시온,44.88,"51,000"
11410,2023,8,중개거래,남가좌동,남가좌동현대,59.4,"68,000"
11410,2023,8,중개거래,홍은동,북한산더샵,84.747,"112,000"
11410,2023,8,중개거래,북아현동,힐스테이트신촌,59.8404,"113,000"
11410,2023,8,중개거래,남가좌동,래미안루센티아,59.98,"99,500"
11410,2023,8,중개거래,대현동,신촌럭키,83.38,"92,800"
11410,2023,8,직거래,홍은동,홍은동풍림아이원,84.918,"59,500"
11410,2023,8,중개거래,북아현동,힐스테이트신촌,59.8404,"116,300"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이1단지,120.492,"169,700"
11410,2023,8,중개거래,천연동,천연뜨란채,57.78,"78,000"
11410,2023,8,중개거래,북아현동,e편한세상신촌1단지,59.85,"118,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이5단지,59.981,"94,000"
11410,2023,8,중개거래,북아현동,e편한세상신촌1단지,84.98,"146,000"
11410,2023,8,중개거래,천연동,천연뜨란채,56.02,"74,500"
11410,2023,8,중개거래,천연동,천연뜨란채,55.82,"72,900"
11410,2023,8,중개거래,북가좌동,월드컵현대,111.13,"90,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이2단지,84.968,"105,500"
11410,2023,8,중개거래,남가좌동,DMC에코자이,59.79,"99,500"
11410,2023,8,중개거래,홍은동,아르팰리스,53.76,"44,800"
11410,2023,8,중개거래,북아현동,e편한세상신촌1단지,84.93,"143,500"
11410,2023,8,중개거래,북아현동,두산,59.96,"78,000"
11410,2023,8,중개거래,북아현동,신촌푸르지오,59.8802,"120,000"
11410,2023,8,중개거래,북아현동,e편한세상신촌1단지,84.98,"144,500"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,120.95,"157,000"
11410,2023,8,중개거래,북가좌동,북가좌삼호,84.57,"79,000"
11410,2023,8,중개거래,남가좌동,DMC래미안클라시스,59.93,"73,000"
11410,2023,8,중개거래,홍은동,"현대(1,2차)",84.77,"65,000"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,153.25,"180,000"
11410,2023,8,중개거래,북가좌동,DMC현대아파트,83.7,"65,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이1단지,120.492,"163,500"
11410,2023,8,중개거래,북아현동,힐스테이트신촌,59.8404,"112,000"
11410,2023,8,중개거래,홍제동,홍제원현대(459-0),84.9,"91,500"
11410,2023,8,중개거래,북아현동,힐스테이트신촌,84.9557,"139,000"
11410,2023,8,중개거래,홍제동,홍제원현대(459-0),84.9,"86,000"
11410,2023,8,중개거래,연희동,성원,59.61,"71,400"
11410,2023,8,중개거래,북아현동,e편한세상신촌2단지,84.93,"144,500"
11410,2023,8,직거래,홍은동,극동,84.92,"47,500"
11410,2023,8,중개거래,남가좌동,남가좌동현대,59.4,"66,000"
11410,2023,8,중개거래,냉천동,동부센트레빌,59.86,"73,000"
11410,2023,8,중개거래,냉천동,동부센트레빌,59.86,"72,300"
11410,2023,8,중개거래,홍제동,홍제원현대(459-0),59.93,"70,000"
11410,2023,8,중개거래,홍제동,홍제원현대(459-0),59.93,"68,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이2단지,59.981,"98,500"
11410,2023,8,중개거래,남가좌동,래미안남가좌2차,59.788,"86,000"
11410,2023,8,중개거래,홍제동,인왕궁맨숀,54.02,"51,000"
11410,2023,8,중개거래,홍제동,인왕산현대,59.93,"68,000"
11410,2023,8,중개거래,북아현동,힐스테이트신촌,59.8404,"114,000"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,84.92,"115,000"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,59.97,"87,900"
11410,2023,8,중개거래,남가좌동,DMC에코자이,59.79,"95,000"
11410,2023,8,중개거래,북가좌동,DMC아이파크,84.93,"98,500"
11410,2023,8,중개거래,홍제동,홍제삼성래미안,84.33,"80,000"
11410,2023,8,중개거래,홍은동,홍은동벽산,84.78,"65,500"
11410,2023,8,중개거래,북가좌동,북가좌삼호,84.57,"83,000"
11410,2023,8,중개거래,홍제동,성원,41.5,"45,500"
11410,2023,8,중개거래,충정로3가,충정리시온,44.88,"53,300"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,84.93,"113,500"
11410,2023,8,중개거래,홍은동,북한산더샵,59.899,"84,000"
11410,2023,8,중개거래,남가좌동,래미안루센티아,59.98,"90,000"
11410,2023,8,중개거래,남가좌동,래미안루센티아,59.98,"96,500"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이5단지,59.981,"94,500"
11410,2023,8,중개거래,홍은동,풍림2,58.5,"54,000"
11410,2023,8,중개거래,홍제동,홍제한양,60.06,"66,500"
11410,2023,8,중개거래,천연동,천연뜨란채,56.02,"79,800"
11410,2023,8,중개거래,천연동,천연뜨란채,56.02,"74,000"
11410,2023,8,중개거래,홍은동,홍은동벽산,84.78,"65,000"
11410,2023,8,중개거래,북아현동,조은2차,84.85,"97,800"
11410,2023,8,중개거래,홍제동,홍제한양,84.77,"78,000"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이2단지,84.99,"116,500"
11410,2023,8,중개거래,현저동,독립문파크빌,59.4,"65,000"
11410,2023,8,중개거래,북아현동,e편한세상신촌1단지,84.98,"144,000"
11410,2023,8,중개거래,홍제동,청구1차,84.78,"84,500"
11410,2023,8,중개거래,홍제동,홍제삼성래미안,32.76,"50,000"
11410,2023,8,직거래,연희동,연희자이엘라,13.642,"14,500"
11410,2023,8,중개거래,홍제동,홍제한양,60.06,"64,000"
11410,2023,8,중개거래,북아현동,신촌푸르지오,59.8802,"116,000"
11410,2023,8,중개거래,남가좌동,남가좌동현대,59.4,"65,000"
11410,2023,8,중개거래,남가좌동,남가좌동현대,59.4,"64,500"
11410,2023,8,중개거래,북가좌동,DMC래미안e편한세상,84.95,"116,000"
11410,2023,8,중개거래,냉천동,돈의문센트레빌,114.98,"160,000"
11410,2023,8,중개거래,연희동,연희웨스트팰리스,13.12,"12,700"
11410,2023,8,중개거래,남가좌동,DMC파크뷰자이1단지,59.992,"103,000"
11410,2023,8,중개거래,연희동,연희자이엘라,13.642,"14,500"
11410,2023,8,중개거래,홍제동,서대문푸르지오센트럴파크,59.94,"109,000"
11410,2023,8,중개거래,북가좌동,요진,82.08,"60,000"
11410,2023,9,중개거래,홍제동,홍제센트럴IPARK,84.9206,"118,000"
11410,2023,9,중개거래,남가좌동,래미안루센티아,84.95,"122,000"
11410,2023,9,중개거래,홍은동,홍은센트레빌,59.96,"63,000"
11410,2023,9,중개거래,연희동,임광,59.96,"69,000"
11410,2023,9,중개거래,홍은동,베벌리힐즈,272.95,"230,000"
11410,2023,9,중개거래,북아현동,신촌푸르지오,84.9892,"140,500"
11410,2023,9,중개거래,냉천동,돈의문센트레빌,59.98,"99,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이3단지,84.99,"105,000"
11410,2023,9,중개거래,현저동,독립문극동(200-0),59.58,"81,000"
11410,2023,9,중개거래,남가좌동,DMC센트럴아이파크,84.97,"105,000"
11410,2023,9,중개거래,홍은동,홍은동풍림아이원,84.918,"57,000"
11410,2023,9,중개거래,현저동,독립문파크빌,59.4,"59,500"
11410,2023,9,중개거래,홍제동,인왕산한신휴플러스,84.925,"93,000"
11410,2023,9,중개거래,북가좌동,DMC두산위브,84.9631,"79,700"
11410,2023,9,중개거래,북가좌동,북가좌삼호,84.57,"73,000"
11410,2023,9,중개거래,북가좌동,DMC현대아파트,59.91,"61,500"
11410,2023,9,직거래,창천동,3RU-City,25.06,"20,000"
11410,2023,9,중개거래,홍제동,인왕산현대,59.93,"71,800"
11410,2023,9,직거래,홍은동,베벌리힐즈,231.83,"160,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이5단지,59.981,"95,500"
11410,2023,9,중개거래,북아현동,e편한세상신촌1단지,84.93,"147,000"
11410,2023,9,중개거래,홍은동,북한산두산위브2차,59.7501,"69,700"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,59.97,"76,000"
11410,2023,9,중개거래,남가좌동,DMC센트레빌,84.87,"102,000"
11410,2023,9,중개거래,북아현동,e편한세상신촌1단지,59.85,"124,500"
11410,2023,9,중개거래,홍은동,"현대(1,2차)",59.96,"65,000"
11410,2023,9,중개거래,홍은동,북한산두산위브2차,59.7501,"69,000"
11410,2023,9,중개거래,북가좌동,DMC래미안e편한세상,84.95,"108,500"
11410,2023,9,중개거래,북가좌동,북가좌삼호,84.57,"79,000"
11410,2023,9,중개거래,연희동,성원,59.61,"61,000"
11410,2023,9,중개거래,북가좌동,DMC래미안e편한세상,84.92,"115,000"
11410,2023,9,중개거래,홍은동,부림베스트빌,57.47,"26,000"
11410,2023,9,중개거래,홍제동,홍제삼성래미안,60,"64,500"
11410,2023,9,중개거래,홍제동,홍제삼성래미안,32.76,"49,000"
11410,2023,9,중개거래,홍제동,홍제삼성래미안,60,"71,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"123,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,59.97,"72,500"
11410,2023,9,중개거래,북아현동,e편한세상신촌4단지,84.82,"158,000"
11410,2023,9,중개거래,북아현동,두산,59.96,"79,500"
11410,2023,9,중개거래,남가좌동,남가좌동현대,59.4,"69,000"
11410,2023,9,중개거래,북가좌동,DMC래미안e편한세상,120.95,"159,500"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이2단지,84.968,"122,500"
11410,2023,9,중개거래,남가좌동,남가좌동현대,84.78,"83,000"
11410,2023,9,중개거래,남가좌동,남가좌동현대,59.4,"68,000"
11410,2023,9,중개거래,홍제동,인왕산현대,84.9,"89,000"
11410,2023,9,중개거래,홍제동,홍제한양,84.77,"74,000"
11410,2023,9,중개거래,연희동,연희파크푸르지오,112.8619,"136,000"
11410,2023,9,중개거래,현저동,독립문극동(200-0),84.96,"100,000"
11410,2023,9,직거래,홍제동,홍제한양,60.06,"67,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"120,000"
11410,2023,9,중개거래,현저동,독립문극동(200-0),59.58,"88,000"
11410,2023,9,중개거래,홍은동,동원베네스트,105.0526,"78,000"
11410,2023,9,직거래,남가좌동,래미안루센티아,59.98,"88,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,59.93,"74,500"
11410,2023,9,중개거래,북아현동,e편한세상신촌1단지,59.85,"121,500"
11410,2023,9,중개거래,홍제동,홍제현대,106.18,"85,000"
11410,2023,9,중개거래,홍은동,북한산두산위브,59.85,"71,000"
11410,2023,9,중개거래,홍제동,홍제현대,75.15,"76,000"
11410,2023,9,중개거래,홍은동,홍은동벽산,58.64,"54,000"
11410,2023,9,중개거래,냉천동,돈의문센트레빌,59.98,"102,000"
11410,2023,9,중개거래,북아현동,힐스테이트신촌,52.8449,"105,000"
11410,2023,9,중개거래,북아현동,e편한세상신촌1단지,84.98,"153,500"
11410,2023,9,중개거래,홍제동,홍제한양,60.06,"60,500"
11410,2023,9,중개거래,홍은동,북한산두산위브,59.54,"73,000"
11410,2023,9,중개거래,홍은동,HDX휴팰리스,59.0362,"62,000"
11410,2023,9,중개거래,남가좌동,DMC센트레빌,59.95,"87,000"
11410,2023,9,중개거래,천연동,천연뜨란채,57.78,"69,000"
11410,2023,9,중개거래,남가좌동,남가좌동현대,84.78,"85,000"
11410,2023,9,중개거래,영천동,독립문삼호,84.78,"107,000"
11410,2023,9,중개거래,홍은동,북한산두산위브,118.48,"103,500"
11410,2023,9,중개거래,홍은동,북한산두산위브2차,59.7501,"70,500"
11410,2023,9,중개거래,영천동,독립문삼호,108.63,"115,000"
11410,2023,9,중개거래,남가좌동,DMC에코자이,59.79,"97,000"
11410,2023,9,중개거래,북가좌동,DMC래미안e편한세상,84.95,"119,000"
11410,2023,9,중개거래,홍제동,문화촌현대,59.94,"66,500"
11410,2023,9,중개거래,연희동,연희웨스트팰리스,13.12,"13,300"
11410,2023,9,중개거래,북가좌동,DMC아이파크,84.95,"100,500"
11410,2023,9,중개거래,북가좌동,DMC두산위브,84.9923,"79,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.974,"124,000"
11410,2023,9,중개거래,홍은동,북한산두산위브2차,59.7501,"67,000"
11410,2023,9,중개거래,북아현동,두산,59.96,"81,500"
11410,2023,9,중개거래,북아현동,두산,59.96,"77,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,121.614,"160,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이2단지,84.909,"123,500"
11410,2023,9,직거래,홍제동,인왕궁맨숀,54.02,"38,000"
11410,2023,9,중개거래,연희동,성원,84.95,"90,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.974,"127,500"
11410,2023,9,중개거래,북가좌동,DMC휴먼빌아파트,84.99,"75,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"125,000"
11410,2023,9,중개거래,홍은동,홍은동벽산,84.78,"69,500"
11410,2023,9,중개거래,남가좌동,래미안루센티아,84.83,"118,000"
11410,2023,9,중개거래,연희동,연희웨스트팰리스,39.32,"31,200"
11410,2023,9,중개거래,북아현동,e편한세상신촌1단지,84.95,"141,000"
11410,2023,9,중개거래,홍은동,홍은동벽산,84.78,"62,000"
11410,2023,9,중개거래,연희동,성원,59.61,"65,000"
11410,2023,9,중개거래,연희동,대우푸르지오,114.705,"113,500"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,59.59,"72,500"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,84.968,"123,500"
11410,2023,9,중개거래,남가좌동,DMC센트레빌,114.87,"120,000"
11410,2023,9,중개거래,남가좌동,래미안루센티아,59.98,"97,700"
11410,2023,9,직거래,남가좌동,디엠씨엘가,30.36,"34,500"
11410,2023,9,중개거래,홍은동,유원,54.54,"40,000"
11410,2023,9,중개거래,북아현동,힐스테이트신촌,84.6043,"139,000"
11410,2023,9,중개거래,북가좌동,DMC래미안e편한세상,59.97,"90,500"
11410,2023,9,중개거래,홍은동,홍은동벽산,84.96,"66,300"
11410,2023,9,중개거래,남가좌동,래미안루센티아,59.98,"98,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,84.95,"85,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,84.9,"83,000"
11410,2023,9,중개거래,홍제동,홍제삼성래미안,32.76,"48,500"
11410,2023,9,중개거래,홍은동,홍은동벽산,114.96,"82,000"
11410,2023,9,중개거래,북아현동,힐스테이트신촌,59.8404,"118,500"
11410,2023,9,중개거래,홍제동,인왕궁맨숀,62.81,"54,700"
11410,2023,9,중개거래,홍제동,안산맨숀,76.03,"44,150"
11410,2023,9,직거래,북가좌동,DMC서부인터빌,59.93,"53,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이1단지,120.006,"162,500"
11410,2023,9,직거래,홍제동,홍제삼성래미안,84.33,"100,000"
11410,2023,9,중개거래,영천동,독립문삼호,108.63,"110,000"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이3단지,59.981,"94,000"
11410,2023,9,중개거래,홍은동,북한산더샵,84.832,"113,500"
11410,2023,9,중개거래,남가좌동,DMC파크뷰자이3단지,84.968,"108,500"
11410,2023,9,중개거래,냉천동,동부센트레빌,59.86,"71,900"
11410,2023,9,중개거래,남가좌동,DMC에코자이,59.79,"96,000"
11410,2023,9,중개거래,홍제동,남양,114.99,"77,000"
11410,2023,9,중개거래,홍제동,홍제한양,60.06,"64,000"
11410,2023,9,중개거래,영천동,독립문삼호,75.66,"93,000"
11410,2023,9,중개거래,남가좌동,래미안루센티아,84.95,"129,500"
11410,2023,9,중개거래,홍제동,성원,55.35,"53,000"
11410,2023,9,중개거래,남가좌동,남가좌동현대,59.4,"69,000"
11410,2023,9,중개거래,북가좌동,신일해피트리,59.23,"68,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,84.9,"87,000"
11410,2023,9,중개거래,홍은동,홍은동벽산,142.98,"90,000"
11410,2023,9,중개거래,남가좌동,DMC래미안클라시스,114.93,"106,500"
11410,2023,9,중개거래,홍제동,유원하나,82.35,"53,000"
11410,2023,9,중개거래,홍은동,"현대(1,2차)",84.77,"72,000"
11410,2023,9,중개거래,남가좌동,남가좌동현대,59.4,"67,000"
11410,2023,9,중개거래,홍제동,인왕산현대,114.72,"104,000"
11410,2023,9,중개거래,남가좌동,DMC에코자이,84.978,"120,000"
11410,2023,9,중개거래,홍제동,남양,59.94,"50,500"
11410,2023,9,중개거래,홍은동,북한산두산위브,59.54,"73,000"
11410,2023,9,중개거래,홍은동,북한산두산위브,84.98,"84,500"
11410,2023,9,중개거래,현저동,독립문파크빌,59.4,"64,200"
11410,2023,9,중개거래,홍은동,홍은동벽산,84.96,"70,000"
11410,2023,10,중개거래,홍제동,홍제한양,120.14,"69,000"
11410,2023,10,중개거래,대현동,신촌럭키,83.38,"91,800"
11410,2023,10,중개거래,북아현동,신촌푸르지오,84.9892,"143,000"
11410,2023,10,중개거래,홍제동,유원하나,103.11,"71,000"
11410,2023,10,중개거래,홍제동,청구3차,84.96,"86,000"
11410,2023,10,중개거래,홍제동,홍제한양,60.06,"69,500"
11410,2023,10,중개거래,홍은동,북한산더샵,84.832,"107,000"
11410,2023,10,중개거래,홍제동,인왕산한신휴플러스,124.423,"105,000"
11410,2023,10,중개거래,홍은동,유원,84.6,"55,800"
11410,2023,10,중개거래,천연동,천연뜨란채,57.78,"74,300"
11410,2023,10,중개거래,냉천동,동부센트레빌,59.86,"75,000"
11410,2023,10,중개거래,홍제동,인왕산현대,59.93,"69,500"
11410,2023,10,중개거래,북가좌동,세라,84.85,"38,300"
11410,2023,10,중개거래,북가좌동,주은스카이빌,203.97,"95,000"
11410,2023,10,중개거래,남가좌동,DMC에코자이,59.79,"98,400"
11410,2023,10,중개거래,홍제동,인왕,56.79,"52,500"
11410,2023,10,중개거래,홍은동,북한산두산위브2차,59.7501,"63,800"
11410,2023,10,중개거래,북가좌동,DMC현대아파트,55.47,"56,500"
11410,2023,10,중개거래,남가좌동,쌍용스윗닷홈,84.98,"94,300"
11410,2023,10,중개거래,남가좌동,남가좌동현대,59.4,"64,500"
11410,2023,10,중개거래,홍제동,무악재한화,84.28,"95,000"
11410,2023,10,중개거래,홍제동,청구1차,84.78,"78,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"127,800"
11410,2023,10,중개거래,홍제동,청구1차,84.78,"80,250"
11410,2023,10,중개거래,홍은동,풍림2,66.69,"59,700"
11410,2023,10,중개거래,홍제동,홍제센트럴IPARK,84.9728,"110,000"
11410,2023,10,중개거래,북가좌동,DMC휴먼빌아파트,84.99,"77,000"
11410,2023,10,중개거래,남가좌동,DMC에코자이,84.978,"122,000"
11410,2023,10,중개거래,홍제동,인왕,56.79,"54,000"
11410,2023,10,중개거래,홍은동,홍은동벽산,84.78,"59,500"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,120.006,"154,500"
11410,2023,10,중개거래,연희동,연희웨스트팰리스,13.12,"13,300"
11410,2023,10,중개거래,홍제동,홍제센트럴IPARK,84.9206,"118,300"
11410,2023,10,직거래,연희동,충우,92.56,"35,800"
11410,2023,10,중개거래,북아현동,두산,59.96,"76,000"
11410,2023,10,중개거래,대현동,신촌럭키,83.38,"93,000"
11410,2023,10,중개거래,홍제동,홍제한양,60.06,"73,800"
11410,2023,10,중개거래,남가좌동,래미안루센티아,59.98,"97,000"
11410,2023,10,중개거래,남가좌동,DMC센트럴아이파크,59.91,"92,000"
11410,2023,10,중개거래,북아현동,e편한세상신촌1단지,84.98,"150,000"
11410,2023,10,중개거래,북아현동,신촌푸르지오,84.9559,"141,500"
11410,2023,10,중개거래,북아현동,e편한세상신촌1단지,59.85,"123,000"
11410,2023,10,직거래,홍제동,홍제현대,119.32,"96,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"124,000"
11410,2023,10,중개거래,북가좌동,북가좌삼호,84.57,"74,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"129,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이2단지,84.968,"110,000"
11410,2023,10,중개거래,충정로3가,동호,79.52,"92,700"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,84.98,"127,000"
11410,2023,10,중개거래,북아현동,힐스테이트신촌,84.6043,"131,500"
11410,2023,10,중개거래,홍은동,초원,49.26,"28,500"
11410,2023,10,중개거래,홍제동,문화촌현대,84.99,"67,900"
11410,2023,10,중개거래,남가좌동,창덕에버빌,99.57,"64,000"
11410,2023,10,중개거래,홍은동,북한산두산위브,84.98,"85,800"
11410,2023,10,중개거래,홍은동,북한산두산위브,84.98,"85,000"
11410,2023,10,중개거래,연희동,대우푸르지오,59.584,"78,000"
11410,2023,10,중개거래,홍제동,동일3차,84.76,"60,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"126,000"
11410,2023,10,중개거래,남가좌동,창덕에버빌,99.57,"69,000"
11410,2023,10,중개거래,북아현동,신촌푸르지오,84.9559,"135,000"
11410,2023,10,중개거래,홍제동,문화촌현대,59.94,"37,600"
11410,2023,10,중개거래,북가좌동,DMC래미안e편한세상,59.97,"97,000"
11410,2023,10,중개거래,홍은동,"현대(1,2차)",74.52,"62,500"
11410,2023,10,중개거래,남가좌동,DMC래미안클라시스,59.59,"75,800"
11410,2023,10,중개거래,홍은동,극동,84.98,"50,000"
11410,2023,10,중개거래,연희동,연희자이엘라,13.642,"15,500"
11410,2023,10,중개거래,연희동,연희자이엘라,13.642,"13,600"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이2단지,84.968,"119,500"
11410,2023,10,중개거래,대현동,신촌럭키,59.7,"73,500"
11410,2023,10,중개거래,북아현동,e편한세상신촌4단지,84.82,"150,000"
11410,2023,10,중개거래,홍제동,청구3차,59.4,"71,300"
11410,2023,10,직거래,홍은동,홍은동벽산,84.78,"53,000"
11410,2023,10,중개거래,홍은동,홍은동벽산,84.96,"65,750"
11410,2023,10,중개거래,북아현동,두산,59.96,"82,900"
11410,2023,10,중개거래,남가좌동,남가좌동현대,59.4,"60,000"
11410,2023,10,중개거래,남가좌동,DMC파크뷰자이2단지,84.99,"123,000"
11410,2023,11,중개거래,냉천동,동부센트레빌,59.86,"70,000"
11410,2023,11,중개거래,북아현동,두산,59.96,"78,000"
11410,2023,11,중개거래,남가좌동,래미안남가좌2차,114.793,"122,000"
11410,2023,11,중개거래,홍제동,홍제현대,60.81,"64,500"
11410,2023,11,중개거래,홍제동,제니스뷰아파트,69.65,"67,500"
11410,2023,11,중개거래,연희동,연희파크푸르지오,59.9835,"83,300"
11410,2023,11,중개거래,북아현동,두산,59.96,"68,000"
11410,2023,11,중개거래,북가좌동,DMC래미안e편한세상,84.95,"119,000"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,59.85,"122,000"
11410,2023,11,중개거래,창천동,연대JK,29.13,"22,500"
11410,2023,11,중개거래,홍제동,홍제현대,75.15,"78,000"
11410,2023,11,중개거래,남가좌동,DMC파크뷰자이2단지,84.99,"120,000"
11410,2023,11,중개거래,홍제동,청구1차,84.78,"81,000"
11410,2023,11,중개거래,홍은동,홍은동벽산,58.64,"57,000"
11410,2023,11,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"120,000"
11410,2023,11,직거래,현저동,독립문극동(200-0),102.45,"110,000"
11410,2023,11,중개거래,홍제동,서대문푸르지오센트럴파크,75.2,"120,000"
11410,2023,11,중개거래,남가좌동,DMC파크뷰자이2단지,84.968,"117,000"
11410,2023,11,중개거래,홍은동,"현대(1,2차)",59.96,"64,500"
11410,2023,11,중개거래,남가좌동,DMC에코자이,59.442,"96,000"
11410,2023,11,중개거래,홍제동,홍제한양,60.06,"67,600"
11410,2023,11,중개거래,연희동,홍연(723-9),52.23,"39,000"
11410,2023,11,중개거래,대현동,신촌럭키,83.38,"92,500"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,59.85,"121,000"
11410,2023,11,중개거래,홍은동,풍림1차,56.61,"41,000"
11410,2023,11,중개거래,홍제동,인왕,56.66,"55,000"
11410,2023,11,중개거래,홍은동,풍림1차,64.53,"46,300"
11410,2023,11,직거래,홍은동,홍은센트레빌,114.83,"120,000"
11410,2023,11,중개거래,연희동,연희웨스트팰리스,26.88,"25,500"
11410,2023,11,중개거래,연희동,연희웨스트팰리스,26.88,"25,000"
11410,2023,11,중개거래,남가좌동,창덕에버빌,99.57,"69,500"
11410,2023,11,중개거래,북아현동,e편한세상신촌2단지,114.89,"185,000"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,84.93,"142,000"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,59.85,"123,000"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,84.95,"145,000"
11410,2023,11,중개거래,홍은동,초원,49.26,"26,500"
11410,2023,11,중개거래,홍은동,북한산두산위브,59.84,"72,000"
11410,2023,11,중개거래,남가좌동,DMC센트럴아이파크,84.94,"114,000"
11410,2023,11,중개거래,남가좌동,래미안남가좌2차,114.793,"123,000"
11410,2023,11,중개거래,홍제동,청구1차,84.78,"80,000"
11410,2023,11,중개거래,연희동,파크빌,79.83,"53,000"
11410,2023,11,중개거래,홍은동,북한산더샵,59.899,"83,000"
11410,2023,11,중개거래,홍은동,"현대(1,2차)",59.97,"43,000"
11410,2023,11,중개거래,홍은동,"현대(1,2차)",59.96,"60,000"
11410,2023,11,중개거래,남가좌동,DMC파크뷰자이1단지,84.971,"132,000"
11410,2023,11,중개거래,홍은동,홍은동벽산,84.96,"63,870"
11410,2023,11,중개거래,북아현동,e편한세상신촌1단지,59.85,"123,500"
11410,2023,11,중개거래,남가좌동,디엠씨엘가,13.03,"14,000"
11410,2023,11,중개거래,홍제동,성원,114.48,"74,000"
11410,2023,11,중개거래,홍제동,성원,55.35,"53,000"
11410,2023,11,중개거래,홍은동,동일,84.98,"62,000"
11410,2023,11,중개거래,홍은동,북한산두산위브,84.98,"87,000"
11410,2023,11,중개거래,홍제동,태영으뜸(데시앙),85.29,"59,700"
11410,2023,11,중개거래,남가좌동,래미안루센티아,84.83,"118,000"
11410,2023,12,중개거래,홍제동,홍제삼성래미안,60,"65,500"
11410,2023,12,중개거래,천연동,천연뜨란채,55.82,"72,500"
11410,2023,12,중개거래,홍은동,북한산두산위브,59.54,"71,300"
11410,2023,12,중개거래,홍제동,홍제원현대(459-0),84.9,"89,000"
11410,2023,12,직거래,연희동,연희아트빌,103.98,"59,000"
11410,2023,12,중개거래,남가좌동,남가좌동현대,59.4,"63,000"
11410,2023,12,중개거래,남가좌동,DMC파크뷰자이1단지,84.968,"110,000"
